Sheet: Central States
Dimensions: 106074 rows x 19 cols
Non-empty cells: 2789
Data rows (non-blank): 199
================================================================================

Row 2: [2]=Macro Mark | [3]=Central Mark | [4]=Price | [5]=Weight | [7]=ItemID | [8]=ItemDescription | [9]=UnitCost | [10]=ItemProductType | [11]=ItemProfile | [12]=ItemColor | [13]=ItemGauge | [14]=ItemAccessoryType | [15]=ItemTrimType | [16]=BaseItemID | [17]=ProductSubcategory | [18]=ItemUOM | [19]=ItemWeight
Row 158: [3]=10GTL6PW102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6PW102 | [8]=Polar,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Polar | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 159: [3]=10GTL6RR | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6RR | [8]=26,Rustic,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Rustic | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 160: [3]=10GTL6RR102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6RR102 | [8]=Rustic,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Rustic | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 161: [3]=10GTL6TA | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6TA | [8]=26,Taupe,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Taupe | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 162: [3]=10GTL6TA102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6TA102 | [8]=Taupe,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Taupe | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 163: [3]=10GTL6TN | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6TN | [8]=26,Tan,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Tan | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 164: [3]=10GTL6TN102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6TN102 | [8]=Tan,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Tan | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 165: [3]=10GTL9AW102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9AW102 | [8]=Alamo,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Alamo | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 166: [3]=10GTL9BG102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9BG102 | [8]=Burgundy,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Burgundy | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 167: [3]=10GTL9BI102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9BI102 | [8]=Brilliant,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Brilliant | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 168: [3]=10GTL9BK102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9BK102 | [8]=Black,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Black | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 169: [3]=10GTL9BR102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9BR102 | [8]=Brown,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Brown | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 170: [3]=10GTL9BS102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9BS102 | [8]=B.Slate,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Burnished Slate | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 171: [3]=10GTL9CG102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9CG102 | [8]=Colony,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Colony | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 172: [3]=10GTL9CH102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9CH102 | [8]=Charcoal,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Charcoal | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 173: [3]=10GTL9CM102 | [4]=48.233710249999994 | [5]=9.7844 | [7]=10GTL9CM102 | [8]=Copper Metallic*,29, 10'' Transition,10'2'' | [9]=44.5577 | [10]=Trim | [12]=Copper Metallic | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 174: [3]=10GTL9CP102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9CP102 | [8]=Copper Metallic,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Copper Met Smp | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 175: [3]=10GTL9CR102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9CR102 | [8]=Crimson,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Crimson | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 176: [3]=10GTL9DG102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9DG102 | [8]=Forest,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Forest | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 177: [3]=10GTL9GA102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9GA102 | [8]=Gray,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Gray | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 178: [3]=10GTL9GB102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9GB102 | [8]=Gallery,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Gallery | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 179: [3]=10GTL9GL102 | [4]=38.168084 | [5]=9.7844 | [7]=10GTL9GL102 | [8]=G-lume,29, 10'' Transition,10'2'' | [9]=35.2592 | [10]=Trim | [12]=Galvalume | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 180: [3]=10GTL9GR102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9GR102 | [8]=Hunter,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Hunter | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 181: [3]=10GTL9IV102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9IV102 | [8]=Ivory,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Ivory | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 182: [3]=10GTL9LS102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9LS102 | [8]=Lt.Stone,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Lt. Stone | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 183: [3]=10GTL9OB102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9OB102 | [8]=Ocean,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Ocean | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 184: [3]=10GTL9PG102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9PG102 | [8]=Pewter,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Pewter | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 185: [3]=10GTL9RR102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9RR102 | [8]=Rustic,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Rustic | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 186: [3]=10GTL9TA102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9TA102 | [8]=Taupe,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Taupe | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 187: [3]=10GTL9TN102 | [4]=40.26521125 | [5]=9.7844 | [7]=10GTL9TN102 | [8]=Tan,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Tan | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 188: [3]=10GTL9ZN102 | [4]=39.8457425 | [5]=10.37 | [7]=10GTL9ZN102 | [8]=G-nized,29, 10'' Transition,10'2'' | [9]=36.809 | [10]=Trim | [12]=Galvanized | [13]=29 | [15]=Special Customer Spec | [16]=10GTL9102 | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=10.37
Row 189: [3]=10GTLB | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLB | [8]=Ocean,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Ocean | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 190: [3]=10GTLBG | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLBG | [8]=Burgundy,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Burgundy | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 191: [3]=10GTLBI | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLBI | [8]=Brilliant,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Brilliant | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 192: [3]=10GTLBR | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLBR | [8]=Brown,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Brown | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 193: [3]=10GTLBS | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLBS | [8]=B.Slate,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Burnished Slate | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 194: [3]=10GTLC | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLC | [8]=Charcoal,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Charcoal | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 195: [3]=10GTLCG | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLCG | [8]=Colony,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Colony | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 196: [3]=10GTLCM | [4]=48.233710249999994 | [5]=9.7844 | [7]=10GTLCM | [8]=Copper Metallic*,29, 10'' Transition,10'2'' | [9]=44.5577 | [10]=Trim | [12]=Copper Metallic | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 197: [3]=10GTLCR | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLCR | [8]=Crimson,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Crimson | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 198: [3]=10GTLDGR | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLDGR | [8]=Forest,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Forest | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 199: [3]=10GTLG | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLG | [8]=Gray,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Gray | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
Row 200: [3]=10GTLGB | [4]=40.26521125 | [5]=9.7844 | [7]=10GTLGB | [8]=Gallery,29, 10'' Transition,10'2'' | [9]=37.1965 | [10]=Trim | [12]=Gallery | [13]=29 | [15]=Special Customer Spec | [16]=10GTL | [17]=29 Gauge Trim Painted | [18]=Ea | [19]=9.7844
